yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid
2000,4,16,4/16/2000,14:14:00,3,FL,12,17,0,0,0,0,0,26,-80.5,26,-80.5,0.1,10
2000,4,16,4/16/2000,14:39:00,3,MO,29,9,0,0,0,0,0,38.43,-90.78,38.43,-90.78,0.7,50
2000,4,17,4/17/2000,13:52:00,3,VA,51,1,0,0,0,0,0,37.17,-79.08,37.17,-79.08,0.1,40
2000,4,17,4/17/2000,14:20:00,3,VA,51,2,1,0,0,0.01,0,37.02,-77.77,37.02,-77.78,0.7,100
2000,4,18,4/18/2000,10:55:00,3,UT,49,1,0,0,0,0,0,38.62,-109.55,38.6,-109.55,0.5,30
2000,4,19,4/19/2000,18:57:00,3,KS,20,10,0,0,0,0,0,37.07,-95.95,37.07,-95.95,0.2,50
2000,4,19,4/19/2000,19:05:00,3,KS,20,11,0,0,0,0,0,37.1,-95.9,37.1,-95.9,0.1,50
2000,4,19,4/19/2000,19:20:00,3,KS,20,12,2,3,0,2,0,37.5,-95.33,37.7,-94.92,25,280
2000,4,19,4/19/2000,19:30:00,3,KS,20,13,3,0,0,71.42,0,37.22,-95.55,37.42,-94.93,34,290
2000,4,20,4/20/2000,3:10:00,3,MO,29,10,1,0,0,0.05,0,38.87,-91.7,38.88,-91.68,2,60
2000,4,20,4/20/2000,6:59:00,3,IL,17,1,1,0,0,0.03,0,39.13,-90.05,39.13,-90.05,1,30
2000,4,20,4/20/2000,8:00:00,3,IL,17,2,0,0,0,0,0,40.12,-89.42,40.12,-89.42,0.2,10
2000,4,20,4/20/2000,8:05:00,3,IL,17,3,0,0,0,0,0,40.4,-89.42,40.4,-89.42,0.3,20
2000,4,20,4/20/2000,8:30:00,3,IL,17,5,1,0,0,0,0,39.95,-88.95,39.95,-88.95,0.3,300
2000,4,20,4/20/2000,8:30:00,3,IL,17,4,1,0,0,0,0,39.95,-88.85,39.98,-88.82,2.3,150
2000,4,20,4/20/2000,9:05:00,3,IL,17,6,0,0,0,0,0,40.1,-88.55,40.1,-88.48,3.5,30
2000,4,20,4/20/2000,16:55:00,3,KY,21,3,1,4,0,0.07,0,37.8,-85.12,37.82,-85.08,1,70
2000,4,20,4/20/2000,17:05:00,3,KY,21,4,1,0,0,0.04,0,37.85,-85,37.87,-84.98,1.8,40
2000,4,20,4/20/2000,17:25:00,3,TN,47,3,0,0,0,0,0,36.17,-86.57,36.17,-86.55,0.4,10
2000,4,20,4/20/2000,18:00:00,3,KY,21,5,0,0,0,0,0,36.6,-85.23,36.6,-85.23,0.3,20
2000,4,20,4/20/2000,18:14:00,3,TN,47,4,1,0,1,0.03,0,35.53,-86.4,35.53,-86.37,2,60
2000,4,20,4/20/2000,19:50:00,3,TN,47,5,1,0,0,0.2,0,36.42,-84.43,36.42,-84.43,0.3,20
2000,4,20,4/20/2000,20:35:00,3,TN,47,6,0,0,0,0,0,36.53,-83.82,36.53,-83.82,0.1,20
2000,4,21,4/21/2000,13:40:00,3,MD,24,1,1,0,0,0.21,0,38.7,-76.65,38.7,-76.63,1.5,70
2000,4,23,4/23/2000,13:22:00,3,OK,40,19,1,5,0,0.25,0,34.87,-95.53,34.87,-95.5,2,120
2000,4,23,4/23/2000,13:41:00,3,TX,48,58,2,0,0,0,0,33.83,-95.27,33.88,-95.05,12.5,70
2000,4,23,4/23/2000,13:48:00,3,TX,48,59,0,2,0,0.03,0,33.33,-95.57,33.33,-95.57,4,100
2000,4,23,4/23/2000,14:08:00,3,OK,40,20,2,2,0,0.04,0,34.03,-94.98,34,-94.63,20.1,50
2000,4,23,4/23/2000,14:11:00,3,OK,40,21,2,0,0,0.25,0,34.33,-95.65,34.32,-95.5,9,150
2000,4,23,4/23/2000,14:25:00,3,OK,40,22,0,0,0,0,0,34.95,-94.9,34.95,-94.9,0.2,50
2000,4,23,4/23/2000,14:37:00,3,OK,40,23,2,0,0,0.03,0,34.3,-95.37,34.28,-95.22,9,170
2000,4,23,4/23/2000,14:53:00,3,TX,48,60,2,0,0,0.17,0,33.17,-94.93,33.25,-94.65,16.8,150
2000,4,23,4/23/2000,14:58:00,3,OK,40,24,1,0,0,0,0,33.88,-94.8,33.93,-94.55,17.2,70
2000,4,23,4/23/2000,15:10:00,3,TX,48,61,2,0,0,0.01,0,33.08,-94.75,33.08,-94.55,7,180
2000,4,23,4/23/2000,15:22:00,3,TX,48,62,2,0,0,0,0,33.07,-94.6,33.07,-94.4,11.8,150
2000,4,23,4/23/2000,15:34:00,3,TX,48,63,1,0,0,0,0,32.5,-94.57,32.52,-94.5,4.5,100
2000,4,23,4/23/2000,15:39:00,3,TX,48,64,2,0,0,8,0,32.47,-94.5,32.52,-94.4,10.6,150
2000,4,23,4/23/2000,15:54:00,3,AR,5,13,1,0,0,0,0,33.93,-94.47,34.02,-94.28,13,20
2000,4,23,4/23/2000,15:56:00,3,TX,48,65,2,0,0,0.25,0,33.2,-94.43,33.2,-94.23,14,150
2000,4,23,4/23/2000,15:57:00,3,AR,5,14,1,0,0,0,0,33.97,-94.42,33.98,-94.28,9.7,50
2000,4,23,4/23/2000,15:58:00,3,TX,48,66,1,0,0,0,0,32.97,-94.4,32.93,-94.25,12.5,70
2000,4,23,4/23/2000,15:58:00,3,TX,48,67,3,0,0,0.17,0,33.05,-94.38,33.07,-94.07,16,880
2000,4,23,4/23/2000,16:01:00,3,AR,5,15,0,0,0,0,0,33.83,-93.95,33.82,-93.9,3.8,200
2000,4,23,4/23/2000,16:02:00,3,TX,48,68,2,0,0,0,0,32.52,-94.33,32.38,-94.15,17,100
2000,4,23,4/23/2000,16:10:00,3,LA,22,19,1,0,0,1,0,32.88,-93.98,32.87,-93.87,8,500
2000,4,23,4/23/2000,16:25:00,3,AR,5,16,0,0,0,0.02,0,33.77,-93.57,33.78,-93.53,2.4,200
2000,4,23,4/23/2000,16:30:00,3,TX,48,69,1,0,0,0,0,32.5,-94.2,32.5,-94.13,5,100
2000,4,23,4/23/2000,16:40:00,3,LA,22,20,3,3,0,7.3,0,32.43,-94.05,32.28,-93.42,32.5,500
2000,4,23,4/23/2000,16:40:00,3,LA,22,21,2,0,0,2.8,0,32.82,-93.75,32.62,-93.22,37.2,700
2000,4,23,4/23/2000,16:51:00,3,TX,48,70,1,0,0,0,0,32.15,-94.55,32.18,-94.43,7,50
2000,4,23,4/23/2000,17:28:00,3,AR,5,17,1,0,0,1.2,0,33.12,-93.8,33.1,-93.7,8,300
2000,4,23,4/23/2000,17:46:00,3,LA,22,22,2,0,0,0.75,0,32.05,-93.7,31.97,-93.65,8.5,150
2000,4,23,4/23/2000,18:05:00,3,LA,22,24,3,0,0,2,0,31.97,-93.47,31.92,-93.1,19.3,200
2000,4,23,4/23/2000,18:05:00,3,LA,22,23,1,6,0,11,0,32.48,-93.85,32.52,-93.72,8,150
2000,4,23,4/23/2000,18:16:00,3,LA,22,25,2,0,0,0.12,0,32.27,-93.18,32.22,-93.13,4.3,200
2000,4,23,4/23/2000,19:30:00,3,LA,22,26,1,1,0,0.17,0,32.3,-92.45,32.28,-92.42,2.5,30
2000,4,23,4/23/2000,20:50:00,3,LA,22,27,2,0,0,0.75,0,31.7,-92.1,31.67,-92.08,2.3,150
2000,4,24,4/24/2000,1:45:00,3,MS,28,13,0,0,0,0.03,0,30.85,-89.13,30.85,-89.13,2,50
2000,4,24,4/24/2000,1:50:00,3,MS,28,14,0,0,0,0.01,0,30.83,-89.12,30.85,-89.07,3.5,50
2000,4,24,4/24/2000,3:00:00,3,AL,1,24,1,0,0,0.2,0,30.7,-88.08,30.7,-88.08,1,150
2000,4,24,4/24/2000,4:35:00,3,FL,12,18,1,0,0,0.4,0,30.58,-87.3,30.58,-87.3,0.8,200
2000,4,24,4/24/2000,11:10:00,3,GA,13,15,0,0,0,0,0,31.05,-82.93,31.05,-82.93,0.1,10
2000,4,24,4/24/2000,12:20:00,3,GA,13,16,0,0,0,0,0,31.12,-81.72,31.12,-81.72,0.1,10
2000,4,24,4/24/2000,12:40:00,3,GA,13,17,0,0,0,0,0,31.1,-81.47,31.1,-81.47,0.1,10
2000,4,25,4/25/2000,13:22:00,3,KS,20,14,0,0,0,0,0,39.83,-96.07,39.83,-96.07,0.1,10
2000,4,25,4/25/2000,13:30:00,3,KS,20,15,0,0,0,0,0,39.67,-95.92,39.67,-95.92,0.1,10
2000,4,25,4/25/2000,13:30:00,3,NC,37,9,0,0,0,0.01,0,34.45,-78.1,34.47,-78.1,0.5,40
2000,4,26,4/26/2000,16:10:00,3,NE,31,1,1,0,0,0.2,0,42.68,-98.88,42.77,-98.83,6,50
2000,4,26,4/26/2000,16:40:00,3,NE,31,2,0,0,0,0,0,42.63,-98.65,42.63,-98.65,2,20
2000,4,26,4/26/2000,16:50:00,3,NE,31,3,1,0,0,0.02,0,42.48,-98.47,42.48,-98.47,0.1,30
2000,4,26,4/26/2000,18:05:00,3,NE,31,4,0,0,0,0,0,42.18,-98.1,42.17,-98,4.5,50
2000,4,26,4/26/2000,18:30:00,3,NE,31,5,0,0,0,0,0,42.1,-97.83,42.1,-97.83,0.1,30
2000,4,27,4/27/2000,12:58:00,3,MN,27,2,0,0,0,0,0,45,-95.72,45.02,-95.72,0.1,10
2000,4,27,4/27/2000,12:58:00,3,MN,27,1,0,0,0,0,0,44.95,-95.62,44.95,-95.62,0.1,10
2000,4,28,4/28/2000,11:45:00,3,NC,37,10,0,0,0,0.05,0,34.55,-77.93,34.55,-77.93,1,50
2000,4,28,4/28/2000,17:00:00,3,OR,41,1,0,1,0,0.04,0,45.87,-122.82,45.87,-122.82,0.1,10
2000,4,30,4/30/2000,13:20:00,3,TX,48,71,0,0,0,0,0,34.02,-100.68,34.02,-100.68,0.1,30
2000,4,30,4/30/2000,14:07:00,3,TX,48,72,0,0,0,0,0,34.02,-100.37,34.02,-100.37,0.1,30
2000,4,30,4/30/2000,15:01:00,3,TX,48,73,0,0,0,0,0,33.98,-99.82,33.98,-99.82,0.2,50
2000,4,30,4/30/2000,15:20:00,3,TX,48,74,0,0,0,0,0,33.97,-99.73,34,-99.72,3,50
2000,4,30,4/30/2000,15:27:00,3,TX,48,75,0,0,0,0,0,33.98,-99.68,34,-99.65,2,50
2000,4,30,4/30/2000,16:09:00,3,TX,48,76,1,0,0,0.05,0,33.27,-99.08,33.28,-99.02,4,500
2000,4,30,4/30/2000,16:25:00,3,TX,48,77,1,0,0,0.2,0,33.27,-99,33.27,-98.97,2,500
2000,4,30,4/30/2000,16:30:00,3,TX,48,78,1,0,0,0.05,0,34.12,-99.12,34.13,-99.07,2,70
2000,4,30,4/30/2000,16:40:00,3,TX,48,80,3,0,0,0.3,0,33.37,-98.77,33.37,-98.77,13,800
2000,4,30,4/30/2000,16:40:00,3,TX,48,79,0,0,0,0,0,33.37,-98.77,33.37,-98.77,0.2,20
2000,4,30,4/30/2000,17:50:00,3,TX,48,81,0,0,0,0,0,33.32,-98.6,33.32,-98.6,0.1,10
2000,4,30,4/30/2000,18:31:00,3,TX,48,82,0,0,0,0,0,33.02,-98.65,33.02,-98.65,0.2,10
2000,4,30,4/30/2000,18:40:00,3,TX,48,83,0,0,0,0,0,33.05,-98.6,33.05,-98.6,0.2,10
2000,4,30,4/30/2000,18:46:00,3,TX,48,84,0,0,0,0,0,33.1,-98.38,33.1,-98.38,0.2,10
2000,5,1,5/1/2000,16:36:00,3,KS,20,16,0,0,0,0,0,38.38,-96.45,38.38,-96.45,1,50
2000,5,1,5/1/2000,16:55:00,3,KS,20,17,0,0,0,0,0,38.42,-96.45,38.42,-96.45,1,50
2000,5,1,5/1/2000,17:56:00,3,KS,20,18,0,0,0,0,0,38.4,-96.32,38.43,-96.3,3,10
2000,5,2,5/2/2000,2:30:00,3,TX,48,85,0,0,0,0.03,0,29.35,-95.45,29.35,-95.45,1,50
2000,5,2,5/2/2000,9:15:00,3,TX,48,86,0,0,0,0,0,27.22,-98.58,27.22,-98.58,0.1,20
2000,5,2,5/2/2000,18:49:00,3,TX,48,87,0,0,0,0,0,26.23,-97.52,26.23,-97.52,0.1,20
2000,5,3,5/3/2000,17:25:00,3,TX,48,88,1,0,0,0,0,31.87,-94.18,31.87,-93.95,14,40
2000,5,4,5/4/2000,15:25:00,3,AR,5,18,0,0,0,0,0,34.97,-92.08,34.97,-92.08,0.1,10
2000,5,4,5/4/2000,16:20:00,3,AR,5,19,1,0,0,0,0,34.75,-92.52,34.75,-92.52,0.3,30
2000,5,4,5/4/2000,16:50:00,3,AR,5,20,0,0,0,0,0,34.85,-92.55,34.85,-92.55,0.1,20
2000,5,4,5/4/2000,17:05:00,3,AR,5,21,1,0,0,0,0,35.55,-91.5,35.57,-91.5,0.5,40
2000,5,4,5/4/2000,17:45:00,3,AR,5,22,0,0,0,0,0,35.83,-91.38,35.83,-91.38,0.2,10
2000,5,4,5/4/2000,18:15:00,3,AR,5,23,1,0,0,0,0,35.98,-91.63,36.02,-91.63,0.6,30
2000,5,6,5/6/2000,20:05:00,3,WY,56,2,0,0,0,0,0,42.05,-104.35,42.05,-104.35,0.1,30
2000,5,6,5/6/2000,20:15:00,3,WY,56,3,0,0,0,0,0,42.02,-104.18,42.02,-104.18,0.1,20
2000,5,6,5/6/2000,20:27:00,3,WY,56,4,0,0,0,0,0,41.97,-104.18,41.97,-104.18,0.1,20
2000,5,7,5/7/2000,16:19:00,3,NE,31,6,0,0,0,0,0,41.88,-103.65,41.88,-103.65,0.1,30
2000,5,7,5/7/2000,16:30:00,3,NE,31,7,0,0,0,0,0,41.88,-103.65,41.88,-103.65,0.1,30
2000,5,7,5/7/2000,20:10:00,3,MN,27,3,1,0,0,0,0,44.9,-95.12,44.92,-95.08,2,30
2000,5,7,5/7/2000,20:35:00,3,MN,27,4,1,0,0,0,0,45,-94.88,44.98,-94.83,1,30
2000,5,7,5/7/2000,20:45:00,3,MN,27,5,0,0,0,0,0,45.1,-94.85,45.1,-94.83,0.5,10
2000,5,7,5/7/2000,20:55:00,3,MN,27,6,0,0,0,0,0,44.98,-94.7,44.98,-94.63,0.2,10
2000,5,7,5/7/2000,21:53:00,3,MN,27,7,0,0,0,0,0,44.25,-95.77,44.25,-95.77,0.1,50
2000,5,8,5/8/2000,12:45:00,3,FL,12,19,0,0,0,0,0,26.8,-80.13,26.8,-80.13,0.1,0
2000,5,8,5/8/2000,20:11:00,3,IL,17,7,0,0,0,0,0,41.23,-90.02,41.23,-90.02,0.1,10
2000,5,8,5/8/2000,21:12:00,3,IL,17,8,1,0,0,0.28,0,40.45,-89.78,40.45,-89.77,0.5,100
2000,5,8,5/8/2000,22:14:00,3,IL,17,9,2,4,0,0.17,0,40.42,-88.9,40.43,-88.83,4,400
2000,5,9,5/9/2000,14:15:00,3,AR,5,24,0,0,0,0,0,35.7,-91.45,35.72,-91.43,2,20
2000,5,9,5/9/2000,14:35:00,3,AR,5,25,0,0,0,0,0,36.07,-90.95,36.07,-90.95,1,10
2000,5,9,5/9/2000,15:05:00,3,AR,5,26,0,0,0,0,0,36.18,-90.7,36.18,-90.7,1,10
2000,5,9,5/9/2000,15:40:00,3,AR,5,27,0,0,0,0.01,0,35.83,-90.37,35.9,-90.35,4,10
2000,5,9,5/9/2000,16:07:00,3,IN,18,2,0,0,0,0,0,39.9,-86.47,39.9,-86.4,1,100
2000,5,9,5/9/2000,18:10:00,3,OH,39,1,0,0,0,0.1,0,41.18,-83.8,41.18,-83.68,4,50
2000,5,9,5/9/2000,18:22:00,3,OH,39,2,1,0,0,0.15,0,41.72,-83.7,41.72,-83.7,0.2,50
2000,5,9,5/9/2000,18:23:00,3,OH,39,3,0,0,0,0,0,41.4,-83.47,41.4,-83.47,0.1,20
2000,5,10,5/10/2000,14:45:00,3,PA,42,1,0,0,0,0,0,39.98,-76.38,39.98,-76.28,6,30
2000,5,11,5/11/2000,3:58:00,3,SD,46,1,0,0,0,0.01,0,43.23,-97.47,43.23,-97.45,0.3,50
2000,5,11,5/11/2000,17:35:00,3,WA,53,2,0,0,0,0.01,0,45.77,-122.52,45.77,-122.52,0.9,50
2000,5,11,5/11/2000,17:45:00,3,IA,19,1,0,0,0,0,0,42.52,-92.63,42.52,-92.63,0.3,30
2000,5,11,5/11/2000,18:03:00,3,IA,19,2,3,25,1,1.75,0,42.52,-92.45,42.6,-92,18.6,210
2000,5,11,5/11/2000,18:55:00,3,IA,19,3,2,0,0,0.35,0,42.57,-92.23,42.6,-92.17,3.6,120
2000,5,11,5/11/2000,19:19:00,3,IA,19,4,0,0,0,0,0,42.5,-91.98,42.5,-91.98,0.1,10
2000,5,11,5/11/2000,19:20:00,3,IA,19,5,2,0,0,0.3,0,42.57,-92.17,42.5,-92.13,5,150
2000,5,11,5/11/2000,19:20:00,3,IA,19,6,1,0,0,1.5,0,42.58,-91.95,42.58,-91.85,8,330
2000,5,11,5/11/2000,19:45:00,3,IA,19,7,0,0,0,0.05,0,42.53,-91.78,42.58,-91.68,5.5,220
2000,5,11,5/11/2000,19:53:00,3,KS,20,19,0,0,0,0,0,39.08,-95.57,39.07,-95.55,1,40
2000,5,11,5/11/2000,20:27:00,3,KS,20,20,1,0,0,2.71,0,39.07,-95.33,39.17,-94.93,24,260
2000,5,11,5/11/2000,22:25:00,3,MO,29,11,1,0,0,5,0,39.18,-94.58,39.18,-94.53,4.5,350
2000,5,12,5/12/2000,10:43:00,3,WI,55,2,0,0,0,0,0,44.03,-88.02,44.03,-88.02,0.1,50
2000,5,12,5/12/2000,14:36:00,3,MI,26,1,0,0,0,0,0,44.18,-84.2,44.12,-84.15,2,20
2000,5,12,5/12/2000,15:00:00,3,IL,17,10,0,0,0,0,0,40.25,-89.43,40.25,-89.43,0.3,20
2000,5,12,5/12/2000,15:30:00,3,IL,17,11,0,0,0,0,0,39.87,-89.47,39.87,-89.43,2,50
2000,5,12,5/12/2000,16:00:00,3,IL,17,12,0,0,0,0,0,39.88,-89.17,39.92,-89.05,7,20
2000,5,12,5/12/2000,16:10:00,3,TX,48,89,3,0,2,3,0,31.9,-97.37,31.9,-97.37,7,400
2000,5,12,5/12/2000,17:25:00,3,IL,17,13,1,0,0,0.2,0,38.92,-89.55,38.92,-89.28,9,50
2000,5,12,5/12/2000,17:43:00,3,MI,26,2,0,0,0,0.01,0,42.35,-85.87,42.35,-85.87,0.1,10
2000,5,12,5/12/2000,17:47:00,3,IL,17,14,2,0,0,0,0,38.92,-89.3,38.92,-89.28,1.5,100
2000,5,12,5/12/2000,17:50:00,3,MI,26,3,1,0,0,0.06,0,43.73,-82.62,43.73,-82.6,0.3,170
2000,5,12,5/12/2000,18:10:00,3,IL,17,15,0,0,0,0.01,0,38.92,-89.1,38.92,-89.07,1.5,40
2000,5,12,5/12/2000,23:20:00,3,AR,5,28,1,0,0,0,0,35.18,-91.37,35.18,-91.23,8.8,100
2000,5,13,5/13/2000,17:45:00,3,VA,51,3,1,1,0,0.5,0,38.03,-78.53,38.03,-78.5,4,200
2000,5,13,5/13/2000,17:45:00,3,MD,24,2,1,0,0,0.12,0,38.7,-76.83,38.75,-76.63,12,150
2000,5,13,5/13/2000,18:00:00,3,MD,24,3,1,0,0,0.25,0,39.33,-76.53,39.37,-76.45,5,70
2000,5,15,5/15/2000,18:31:00,3,WA,53,3,0,0,0,0,0,46.45,-120.25,46.45,-120.25,0.2,50
2000,5,15,5/15/2000,22:37:00,3,SD,46,2,0,0,0,0,0,43.1,-96.52,43.1,-96.52,0.1,50
2000,5,16,5/16/2000,19:07:00,3,WY,56,5,0,0,0,0,0,42.3,-104.7,42.3,-104.7,0.2,30
2000,5,17,5/17/2000,12:40:00,3,CO,8,3,1,0,0,0,0,40.15,-103.18,40.15,-103.18,0.2,50
2000,5,17,5/17/2000,12:52:00,3,CO,8,4,0,0,0,0,0,40.12,-103.07,40.12,-103.07,0.1,20
2000,5,17,5/17/2000,12:54:00,3,CO,8,5,0,0,0,0,0,40.12,-103.05,40.12,-103.05,0.1,20
2000,5,17,5/17/2000,12:58:00,3,CO,8,6,0,0,0,0,0,40.17,-103.2,40.17,-103.2,0.1,20
2000,5,17,5/17/2000,13:06:00,3,CO,8,7,1,0,0,0,0,40.08,-103.1,40.08,-103.1,0.2,50
2000,5,17,5/17/2000,13:25:00,3,CO,8,8,0,0,0,0,0,40.13,-103.07,40.13,-103.07,0.1,20
2000,5,17,5/17/2000,13:35:00,3,CO,8,9,0,0,0,0,0,40.17,-104.37,40.17,-104.37,0.1,20
2000,5,17,5/17/2000,13:47:00,3,CO,8,11,0,0,0,0,0,40.63,-104.28,40.63,-104.28,0.1,20
2000,5,17,5/17/2000,13:47:00,3,CO,8,10,0,0,0,0,0,40.57,-104.42,40.57,-104.42,0.1,20
2000,5,17,5/17/2000,13:55:00,3,CO,8,12,1,0,0,0,0,40.43,-103.78,40.43,-103.78,0.2,50
2000,5,17,5/17/2000,14:00:00,3,CO,8,13,0,0,0,0,0,40.23,-103.07,40.23,-103.07,0.1,20
2000,5,17,5/17/2000,14:15:00,3,CO,8,14,0,0,0,0,0,40.12,-103.03,40.12,-103.03,0.1,20
2000,5,17,5/17/2000,14:35:00,3,CO,8,15,0,0,0,0,0,40.42,-103.8,40.42,-103.8,0.1,20
2000,5,17,5/17/2000,14:42:00,3,CO,8,16,0,0,0,0,0,40.42,-103.58,40.42,-103.58,0.1,20
2000,5,17,5/17/2000,14:45:00,3,NE,31,8,1,0,0,0.1,0,40.85,-101.15,40.88,-101.17,2,50
2000,5,17,5/17/2000,14:45:00,3,CO,8,17,0,0,0,0,0,40.42,-102.87,40.42,-102.87,0.1,20
2000,5,17,5/17/2000,14:47:00,3,CO,8,19,0,0,0,0,0,40.35,-103.68,40.35,-103.68,0.1,20
2000,5,17,5/17/2000,14:47:00,3,CO,8,18,0,0,0,0,0,40.35,-102.97,40.35,-102.97,0.1,20
2000,5,17,5/17/2000,15:03:00,3,CO,8,20,0,0,0,0,0,40.6,-102.73,40.6,-102.73,0.1,20
2000,5,17,5/17/2000,15:05:00,3,CO,8,21,0,0,0,0,0,40.58,-102.43,40.58,-102.43,0.1,20
2000,5,17,5/17/2000,15:08:00,3,CO,8,22,0,0,0,0,0,40.58,-102.83,40.58,-102.83,0.1,20
2000,5,17,5/17/2000,15:15:00,3,CO,8,23,0,0,0,0,0,40.43,-102.1,40.43,-102.1,0.1,20
2000,5,17,5/17/2000,15:30:00,3,CO,8,24,1,0,0,0,0,40.58,-103.13,40.58,-103.13,0.2,50
2000,5,17,5/17/2000,15:35:00,3,CO,8,25,0,0,0,0,0,40.63,-102.7,40.63,-102.7,0.1,20
2000,5,17,5/17/2000,15:40:00,3,CO,8,26,0,0,0,0,0,40.65,-102.72,40.65,-102.72,0.1,20
2000,5,17,5/17/2000,15:41:00,3,NE,31,9,0,0,0,0,0,40.77,-100.37,40.77,-100.37,2,50
2000,5,17,5/17/2000,15:47:00,3,CO,8,27,0,0,0,0,0,40.63,-102.72,40.63,-102.72,0.1,20
2000,5,17,5/17/2000,15:57:00,3,NE,31,10,0,0,0,0,0,41.17,-101.12,41.17,-101.12,0.1,0
2000,5,17,5/17/2000,16:00:00,3,CO,8,28,1,0,0,0.01,0,40.68,-102.83,40.68,-102.83,0.2,50
2000,5,17,5/17/2000,16:08:00,3,CO,8,29,0,0,0,0,0,40.72,-102.62,40.72,-102.62,0.1,20
2000,5,17,5/17/2000,16:15:00,3,NE,31,11,3,2,0,0.75,0,40.95,-100.37,41.03,-100.53,11.5,1000
2000,5,17,5/17/2000,16:30:00,3,NE,31,12,0,0,0,0,0,41.7,-97.37,41.7,-97.37,0.2,30
2000,5,18,5/18/2000,9:20:00,3,IA,19,8,0,0,0,0,0,41.33,-94.62,41.33,-94.62,0.2,20
2000,5,18,5/18/2000,9:31:00,3,IA,19,9,0,0,0,0,0,41.25,-94.68,41.25,-94.68,0.1,20
2000,5,18,5/18/2000,9:33:00,3,IA,19,10,0,0,0,0,0,41.3,-94.47,41.3,-94.47,0.1,20
2000,5,18,5/18/2000,9:58:00,3,IA,19,11,0,0,0,0,0,41.43,-94.77,41.45,-94.77,1,30
2000,5,18,5/18/2000,11:01:00,3,IA,19,12,1,0,0,0.01,0,41.47,-93.38,41.47,-93.32,2,30
2000,5,18,5/18/2000,11:17:00,3,IA,19,13,0,0,0,0,0,41.52,-93.37,41.52,-93.37,0.2,20
2000,5,18,5/18/2000,12:45:00,3,IA,19,14,0,0,0,0,0,41.53,-92.42,41.58,-92.38,3.6,10
2000,5,18,5/18/2000,13:12:00,3,IA,19,15,0,0,0,0,0,41.6,-92.2,41.6,-92.2,0.1,10
2000,5,18,5/18/2000,13:20:00,3,IA,19,16,0,0,0,0,0,41.52,-92.1,41.52,-92.1,0.1,10
2000,5,18,5/18/2000,13:50:00,3,IL,17,16,0,0,0,0,0,41.35,-90.38,41.35,-90.38,0.1,10
2000,5,18,5/18/2000,14:09:00,3,IL,17,17,0,0,0,0,0,41.4,-90.15,41.4,-90.15,0.1,10
2000,5,18,5/18/2000,14:11:00,3,IL,17,18,0,0,0,0,0,41.22,-90.32,41.22,-90.32,0.1,10
2000,5,18,5/18/2000,14:34:00,3,IL,17,19,0,0,0,0,0,41.22,-90.05,41.22,-90.05,0.1,10
2000,5,18,5/18/2000,14:50:00,3,IL,17,20,0,0,0,0.01,0,41.45,-89.67,41.45,-89.67,0.1,10
2000,5,18,5/18/2000,15:00:00,3,IL,17,21,0,0,0,0.01,0,41.3,-89.8,41.3,-89.8,0.1,10
2000,5,18,5/18/2000,15:25:00,3,NY,36,1,2,0,0,0.05,0,41.82,-73.97,41.82,-73.97,0.2,50
2000,5,18,5/18/2000,15:30:00,3,NY,36,2,0,0,0,0.07,0,41.73,-73.92,41.73,-73.92,0.1,20
2000,5,18,5/18/2000,15:42:00,3,AR,5,29,1,0,0,0,0,36.47,-92.9,36.47,-92.9,2,30
2000,5,18,5/18/2000,16:05:00,3,IL,17,22,0,0,0,0,0,41.1,-89.13,41.13,-89.1,3,100
2000,5,18,5/18/2000,16:18:00,3,IL,17,23,0,1,0,0.01,0,40.78,-89.37,40.78,-89.37,0.2,20
2000,5,18,5/18/2000,16:35:00,3,IL,17,24,0,0,0,0,0,41.08,-88.68,41.08,-88.68,0.5,50
2000,5,18,5/18/2000,16:50:00,3,IL,17,25,0,0,0,0,0,41,-88.52,41,-88.52,0.5,50
2000,5,18,5/18/2000,17:00:00,3,IL,17,26,0,0,0,0,0,40.75,-88.52,40.75,-88.52,0.5,50
2000,5,18,5/18/2000,17:10:00,3,IL,17,28,0,0,0,0,0,41.12,-88.17,41.12,-88.17,0.5,50
2000,5,18,5/18/2000,17:10:00,3,IL,17,27,0,0,0,0,0,41.05,-88.12,41.05,-88.1,0.5,50
2000,5,18,5/18/2000,17:45:00,3,IL,17,29,0,0,0,0,0,40.75,-88.28,40.75,-88.28,0.5,50
2000,5,18,5/18/2000,18:05:00,3,IN,18,3,0,0,0,0,0,41.15,-87.32,41.15,-87.32,0.5,50
2000,5,18,5/18/2000,18:10:00,3,IL,17,30,0,0,0,0,0,40.47,-88.37,40.47,-88.37,0.5,50
2000,5,18,5/18/2000,18:12:00,3,IN,18,4,0,0,0,0,0,41.32,-87.12,41.32,-87.12,0.5,50
2000,5,18,5/18/2000,18:12:00,3,IL,17,31,0,0,0,0,0,40.2,-89.2,40.18,-89.15,2.5,20
2000,5,18,5/18/2000,18:13:00,3,IL,17,32,0,0,0,0,0,40.35,-88.85,40.35,-88.85,0.1,20
2000,5,18,5/18/2000,18:20:00,3,IL,17,33,0,0,0,0,0,40.88,-87.98,40.88,-87.98,0.5,50
2000,5,18,5/18/2000,18:25:00,3,IL,17,34,0,0,0,0,0,40.35,-88.78,40.35,-88.78,0.1,20
